content,sentiment
"4 big ? zongzi ) lunch , ate , not work more.work less eat , w / h ? useless become .",worry
dammit locked keys car ! call mama whos laughlin call,surprise
yeah friday work 5am tomorrow oh well going shopping afterwork,love
"lol girl cannot stop ! student , ca not afford $ 14 pop eyeshadows . hooked",happiness
order pizza pizza girl ! sing ! love new song . excited new song jb paranoid 4 days,happiness
"aw , get friends facebook . people add",relief
"yeah , super crap today stupid writing ! ugh",hate
happy mama's day mothers,love
bus stop there's always big pile loogies . . gross .,hate
i'm sorry hear ! sometimes family sucks,sadness
"hubby's vet , ' get ' animals like children ! ! best ! hope ur biz going well",love
"aww stanley , still got , live like 20 years right ? x",love
scary guy colbert .,worry
[ wrong ! ] earlybird suck http://tinyurl.com/p47mdp,neutral
"clear whole office no sign next place truck , yet fully clean back seat lol !",neutral
r & r fashion show kacie,neutral
", done ! ! ew ! !",surprise
9.5 rescue .. bad hips . deserves pampering ! full life though ! !,enthusiasm
"well , that's good . study good .",neutral
smack ! get back girl ! ww ?,neutral
want 2 dinna hink it'll get shown elgin n got nae 1 2 go ( n ),sadness
"haha , new fact could not cost part . kind spock !",fun
i'd love work ! http://myspace.com/inikco tell ur friends follow !,love
feeling madly sorry . - ï ¿ ½iï ¿ ½m seck d= make feel better going fashion show . http://tumblr.com/xz31werch,neutral
"still bed enjoying spring sunshine streaming window , woke 5am rigid , extreme pain exhausted i'm positive today",happiness
"i'm better today . yesterday really hard . still unbelievable . miss , . probably always .",sadness
", u gon cheat tell everybody twitter ? not know trust anymore . j / k",worry
dad taking school & picking tomoz . plus drama almost day . score bludge day,worry
gutted hollyoaks xx,neutral
"i'm back , sooper dooper , extra bharia , extra dhumchik two day stay mom's place , yay ! fun fun feelin '",fun
dads ask 22 year old sons drinking .,worry
http://twitpic.com/67ofz - ugh gros,sadness
hate life,hate
"every kiss give , i'll give three -",love
warmed nicely outside . sucks stuck inside coding,neutral
hope he'll get well soon possible & back hyper dog .,neutral
http://twitpic.com/67hvr - picture last year freshman year miss thos days,sadness
home dinner parents,neutral
"love brothers miss , see tomorrow ! rock .",love
not see link web interface,neutral
apologize trollcat crap . misunderstood concept,neutral
signing night - good sunday night,fun
"i'd responded , going",neutral
work . actual work,neutral
- mom's cars broken . feel violated .,sadness
"hey letter sent finally came back today , ill stuff contents letter send tomorrow",neutral
headed back baltimore tonight,neutral
haha ie.it ' expensive ! hm.let message later,worry
justin timberlake + snl = awesome . dude become regular,surprise
know pizza girl episode xd <3,love
. first day back work = 300 + emails still get,worry
like ) no must confess one dark side sometimes stubborn + iï ¿ ½m little morning grouch,surprise
happy star wars day - may 4th,happiness
sick stomach .. headache .. wish someone could come rub temples .,sadness
wanna see mama not called back yet mama.mama !,sadness
"maybe got 4 hours ago awesome night ? nah , ca not .",happiness
lol ! girl video disturbed love hk theme cute !,happiness
crawling den night .,neutral
yeah,sadness
rewarding dinner american dream pizza rooftop terrace . perfection got 7 pages done prospectus ! !,worry
france ? ! ? ! cheri !,surprise
#followfriday although doesnt consider sweetheart,worry
damnit . sucks . one ones thought i'd drag back lol,sadness
happy mothers day mothers every,love
working graveyard shift !,neutral
fucking hot ! damn no air conditioning .,hate
gotta go doctor morning feel sick right . barely talk i'm still yelling across house lol,worry
"sorry i've typing wrongly . usually , i've typed something , wont read . i'll press ' enter ' button",worry
thanks raspberry-laced vanilla cake,happiness
happy mothers day moms ! !,happiness
not think isp happy us weekend !,worry
sad cuz mommy leaves indy today,sadness
"alright , think time bed.even though i'll probably surf net another hour go sleep lol ! goodnight",fun
wake up.and go make breakfast ..,neutral
http://twitpic.com/4we4j - speed lessons main screens center court ! take pic,neutral
hard go back work morning - 4 straight days disneyland tends,hate
. launch ( make break ) alpha phase residential real estate rental website . ( commitment first grade,worry
poetry event success . not think ever really thought poetry could connect others . heartache universal,surprise
fee pain lady ga ga drive insane oh dear god songs head,worry
still not internet @ home fuck,worry
: extremely ! i'm incredible mood,happiness
"last day volleyball miss everyone already . oh well , banquet 10th hopefully everyones gonna",worry
lol . tweets always fun follow never dull moment kulps !,fun
missed many leg sessions recently .,worry
fun friend !,happiness
needs break computer . adios <3,neutral
- hopefully wo not discover soap opera tweets .,enthusiasm
monday morning lots go .. waiting mate add style table im set,happiness
transferring 3685586 82 photos annoying .. want watch,worry
couldnt come see southend 2nd couldnt get tickets :[ ill come see solo tour,empty
endure get prizes lucky winners http://twitpic.com/669nm,neutral
"know , great ! climb good !",love
not really good night . missing little girl .,sadness
"woo , knew could convert think ui way friendly compared tinytwitter .",neutral
not aquired . new oppertunity . sorry not support mac . wo not tell,sadness
"i've never seen x men films supposed good thought , not ?",neutral
thank bro ! i've twitter loop today !,happiness
really not got hang hash tags ?,worry
aye . want cheesecake,neutral
hangin cool ass people . http://short.to/8j3p,happiness
"please dont change anything site . love .. always love even .. , please ? pretty please ?",love
. shit .,hate
perfect show ! enjoy,happiness
"watch ? i'd forgottenmost , enjoyed re-seeing , paying today , face doesnt bounce back anymore",worry
sleeping interupted jack-hammers 9am damn ! universe says get ! intil 3am ' cause thougth i'd sleeping,surprise
kno ! yall partyin,happiness
oh yes . no feasts left,sadness
good morning ! yes 5:57,fun
thank u,neutral
currently munching baby carrots ! nom nom nom nom .,happiness
first steps twitter . checking,neutral
bit hollie started crying ?,neutral
head downtown.now there's flash flood ! - photo : http://bkite.com/07xfs,surprise
stopped working image database awhile ago help greg term paper . chit chatting greg .,surprise
not playing either,surprise
demi pretty bangs everything . look grown picture liked bangs .,sadness
looked apartments weekend . found one like . hubby going today try rent one apartments . crossing fingers,love
"sigh . metal friends keep planning stuff sunday afternoons , i'm work . feeling like i'm losing touch",worry
least doesnt try violently hump like ( female ) dog,neutral
rooting betty .,neutral
"wind crampin ' style . section yard wo not get water . i'd move sprinkler , surrounded mud .",worry
thanking god elton allowing see new tw trailer since work blocked youtube lj,relief
hey mates . came home beach . i'm hella tired . 4 - hour ride .,happiness
bus rolling along faster expected . might make home 6:15 . maybe .,neutral
"sleepy time ! , room finally clean .",neutral
still aint get vanilla frosty yet .,worry
bummer . macbook bugging mac heads want lend helping hand .,neutral
amazing snl ! ! loved !,love
eminem 3am . freaking awsome ! . im going back . seams like something big inside . no.is not alien,sadness
"i'm suffering internet works bad , sites hosted russian servers available",sadness
no sue retiring no no no no !,sadness
hve fat kink neck maybe someone handsome massage later ? we'll see !,neutral
"oh no ! hope not baad , tell mya hope gets better soon",sadness
that's sad thing .,worry
dont forget yall . dont think im lowkey .. think spend lot time actually .. sometimes much,worry
think sun moon god's way reminding us he's always watching us .,neutral
going good ol ' ' soak ' tonight mothers day feed . love ever,love
"ca not wait get hands new blackberry , one dying",worry
havent awhile . no point anyways,worry
well ya please send luvin im sensing deep fiery anger surrounding presence right .,worry
gah . supposed study sneeze get even tired .,worry
wish still cornwall - miss auntie's dogs,sadness
"yeah , sound bit bad man . got fucking exam week week",worry
"tesco nearby , go",neutral
reading book instead revising . thinking lunch . heart rate 56 bpm . case wanted know,happiness
yeah afireinside 687,neutral
dont get trampled,neutral
well see ur moving onto next cute guy,surprise
reluctant study finals right .,empty
thanks,neutral
haha & tell kids one hooked youz lmao,worry
"hey tweeties , auntie jus got n bad car accident.pls keep yall prayers . thanx",worry
still ? lol . work less 5 hours .,worry
love it.that ' going one new fave quotes .,love
lol . thx whit !,happiness
"tv shite , thank god youtube",hate
"perfect night . best month life far ! ! boo ,",happiness
""" mom set bar high need learn fly reach ! "" - - that's awesome sentiment read mother's day .",happiness
waiting tish get . got drive moms crv pick duckie . first time,neutral
thank !,happiness
love pd ! fucking good ! wanted try something new . give 2.5 / 5 stars . meh .,happiness
ill catch last second,love
theres thought . still get goldfish fair ? ? not seen years,worry
need go bank,love
lathargic . definitely need today rest . sad bout havin call mentally needed,sadness
envy ! loving best club ever .,love
upset .. friday night crying !,sadness
wont taking test 06/27 / 09,sadness
looks noida,empty
well dnt really knw wot stay wit 1 doesnt want 2 b wiv move home rents 4yr bein away,worry
went dmv today.some things never change,empty
"checked spb.this mobile application rocks ! ! gr8 potential going forward "" must "" 4 windows mobile users",love
listening someday we'll know . raining !,neutral
oh wish chick filas i'm definently jealous .,worry
agree pre decided think .,neutral
"would not cost quite bit , mean flying pizza china ? nice fusion idea may experiment",fun
i'm 25 december that's not good next big birthday 30 21 flys sure,worry
work,sadness
"thx ! became ibm master inventor 2008 . really enjoyed blog , particularly vegan tag",happiness
leaving wildwood tomorrow luke says back soon !,neutral
difference today going go shower get ready !,neutral
2am feedings baby fun smiles coos,happiness
< < finaly back home ..,relief
"first , make lost time jelly . jalan jalan 2 us rollerblading pumpkin . happeh",happiness
"beer , smoki lucky strike.good times , good times work.drawing stuff",happiness
hoping everyone safe frm purge supposedly happening work right .,neutral
hitting bar two people lame tonight,sadness
that's sad . trauma . future serial killer .,worry
wud im work srry xx,worry
nice ! gimmeh nice stuff,happiness
mood .. listening older stuff . time around . not old old enough .,love
games ? wanted clarify,empty
go doctor . not want . cause wait long .,worry
i'm like upset .. haha .. never told 411 ..,love
bad rum experience college - still not recovered,hate
got home . glad decided go . yay new friends . yay hug crush . happy,happiness
anyone got ffe account ? .. add,neutral
oh cali plans go ! might get see da hero rocks socks,love
"crazy , live small world , u live covina huh ? thas im @ back chino go",surprise
"new star trek movie = awesomeness . unnecessary brief underwear scene ( pun intended ) besides , awesomeness . #startrek",happiness
alone evening !,neutral
"2dives w / oceans deep dive . 10m vis , no sun , no colours . dynamite fishing done toll reefs .",worry
chatting bestest .,neutral
"good stuff , thanks",love
"one thing internet taught , get enough people listen get colbert report . #usa",surprise
im bad day,sadness
tucking tonight mogwai repeat,relief
"yep , ah , damn , not wanna leave warm doona get hot beverage . guess i'll make w /",neutral
sitting home.need pricing garage sale items.but no help boring,neutral
"shiv , place , slowly hope",happiness
lmfao ! yea anyone ? ? please ? ? we're really pretty !,worry
"ok , hurts abit thought good job . rude people could understand . x",sadness
hi everybody ! i'm lunch break work enjoying nice cup coffee !,love
18 hours work . * cry * ca not survive ! / / welcome wonderland * sing along *,neutral
"btw , thanks gifts . i'm wearing shirt , dunker apple loved chicken soup ; needed !",love
lunch sucked ran time not get anything done,worry
checked library website girl dragon tattoo checked,neutral
cheap good system http://bit.ly/fgl2y,neutral
overcome whatever darts enemy may try stop . we've gotta stay focused tweetz ! god bless .,relief
not looking forward dress shopping tomorrow . afraid there's no way i'll able get want,worry
yeah imagine ! not nice much longer shift ?,neutral
help ! think crazy funny ca not give favrd stars please help get unblocked favrd star,fun
link doesnt work,empty
"oh no , hubs sick ! hope not catch",worry
excited rove tonight ! jennifer garner gina riley !,happiness
gonna hanging friends luvin jonas episode 1 ..,neutral
"def see ya tonight , must get rn photo's , not get yesterday lol ! thanks , please not forget !",surprise
"wishing going tonight , wait tomorrow .",sadness
evenin ' tweeties . phew hot ! not i'm complaining . walked 4 miles town today felt hot ' n sweaty nice tho .,enthusiasm
haha scared shit .,love
right . i'm 29 i've heard song time two,love
: aww im sorry honey . stinks,worry
know . not hard not click reply . sorry hear possible stomach condition sucks deal .,relief
?,empty
gots summer job,worry
searching dr . scholl's sandal inserts men . seems make women,worry
good mornin ' ya !,relief
spoke class dreaded ch13 bio test,sadness
"lol okay , songs catchy get stuck head",happiness
"' going disney world , lucky bitch .",hate
get see hopefully meet guys next week rotr ! ! not wait ! adelitas way - invincible ? http://blip.fm/~5ynxr,happiness
"feel bad . especially na ngayon pa siya nagrerehab siya . wrong timing . still , maybe coming",neutral
wifey no likey u siky,happiness
today going ah . giving notice boss today . going upset i'm totally stressed .,worry
drunk guests .. jobs pretty similar sometimes,worry
extremely bored .,sadness
pain earlier gym session - necessary evil much beer past year,sadness
"oh noes , not average joes lexington closing ! sad",surprise
dsl ? welcome 2009 !,surprise
"not think i've ever tierd life.ugh , goodnight.so sleeping tomorrow",neutral
"grandpa called , wants know hat .. plan return",neutral
"cool , used live 5 houses left place always something going :p",happiness
work.work.work .,empty
twitter officially best way advertise something .,love
hmm .. what's ur fav movie ? ? tv shows ? ?,neutral
i'm lazy bum .. boo jack always works fridays,worry
happy google wave trending . ca not watch video . certain flash videos blocked company's network .,happiness
lots lots red wine.knowing good well managed make sick times,worry
"sure . 40,0 boot !",fun
"? today tomorrow taipei , anyone free drink ? http://plurk.com/p/rpgyy",neutral
night nurse ! ! :,neutral
omg beckky love ! 250g ' rootin .. hows things going ?,sadness
"ah bank holiday slept late going dinner sisters whos real "" monica "" hahah im late il get cold dinner",worry
could live mediterranean food rest life . miss home,sadness
"need dye hair , see slight hint ginger",worry
"stream amazing far . download later , sadly enough , missed first hour .",worry
* sits airport waiting get * .. got early surprise ca not find,worry
last night's paper writing session = still not done . need prioritize better .,worry
heyy teddy bear says look pretty blake,happiness
course lol eat,worry
back sql . finals tomorrow.new video today,worry
"gotta buy second season ghost whisperer , noo moneyy",sadness
"oh please ! wanted complete unfinished tweet , 5 tweets cropped ! tweet looks dorky .",neutral
cool np . got working series designs .,neutral
thanks info,neutral
happy mom's day . not bought present mom yet . get ?,worry
"already seen jazzy know blew roof ! supposed 2 go pony party , could not make last night",neutral
http://twitpic.com/66sbz - thats actually adorable ! ooh miss dude,happiness
"heading hollywood studios today manta kraken awesome yesterday , feeling like rides ! !",happiness
bloody servers work least 3 hours . want go home !,worry
not eating funnel cake mag fest,sadness
fucking cold ? ? !,worry
tasmania devils mad cold . not bad start .,surprise
thanks,love
not really feel like got tan gave working instead . skin cancer overrated . <3 cj,worry
ugh . sounds like busted cable box time zone ?,worry
everyone coffie ?,love
. coffee .,love
dinner yummy . i'm still super tired things went enroll college .,sadness
ca not sleep . ca not find grandmother's quilt locket . i'm sick cause may lost somehow . stolen,worry
writing mild wild articles,neutral
live live ! ) dj jayem b2b e . . r click : http://w.krisisdnb.com/listen.asx,happiness
actually omg apparently relative marc went school lol,fun
oh lovely - one thing mum's great ! ! sounds yummy ! makin hungry ! lol :-p,love
happy mothers day wonderful moms . moms makes world stay balanced . great mothers day,love
"not ridden dirt year . hate single track , handle double track , slow .",neutral
"nah , wo not sit enjoy view :-p",enthusiasm
"pg 237 , night",neutral
yeah goin vmail .. called store .. no luck,worry
"homework bound whole weekend , not fun",sadness
well fuck - new pain med odd warning actually applies . ca not take . - chan displeased .,sadness
last day . back work tomorrow,sadness
stressful morning ! got computer back ( crashed ) - trying reinstall everything .,empty
last friday high school years !,sadness
tomorrow .,neutral
something like happened : closed side door hard engine locked,worry
"going group therapy session , ca not wait spill guts . ha ha ha",sadness
19 years phil spector http://bit.ly/199zwd,neutral
nice,neutral
ok mr . man help followers . please,worry
back aot last lec .. alot question marks head .. thank god tips .. able pull tru,fun
finding hard stay productive sun coming side building,worry
"fabulous combination till . arrives , b . bill comes ! fun chatting . good sunday !",happiness
not seen videos last days hope everything ok .,worry
8: 30pm . hit school tomorrow : ahaha ! i'll stay til 9 think xx,fun
"ouvindo "" wonders - dreams "" , melhor banda mundo que nunca existiu . pra comeï ¿ ½ar bem dia .",happiness
"no , not",empty
hairs straight lmao,neutral
"tried registering website . no go , get error 4 browsers . firefox , chrome , ie , safari .",worry
little buzz epoxy paint,neutral
"girl big hair rock today , black velvet baby ? http://blip.fm/~5z50g",surprise
i'm really excited i'm queen bee power mom 50 list feel really really honored . #nielsenpowermoms,enthusiasm
without wings,worry
"feels , rough !",worry
going home get clothes,neutral
"btw , record , say way many clothes . packing , found green boa & 22 "" velvet black corset .",surprise
"cower failure : mean comply , stand instead",empty
free unlimited ringtones ! - http://tinyurl.com/freeringring - usa - awesome 4 iphone,neutral
catching house season finale monday !,enthusiasm
http://w.youtube.com/lillysan found morning got 800 + subscribers ! thx ! check lillysan awards ! xx li,neutral
thanks night,neutral
today boring school . sleeping time,empty
"tweetup loc , not recognize anyone outside turquoise shirt . please see ! #g4c09",worry
vp gone.so getting headache ? time coffee fight . #migraine #ohnoyoudidnt,relief
wanted see . enjoy !,neutral
son got . sure love morning time . know not get .,love
made parents add u guys family myspace.they impressed song .,enthusiasm
alright.you missed one crazy party last night,love
! promise bring back something moon ?,worry
car,neutral
"mother's day breakfast , getting back work . back rails",relief
http://twitpic.com/3bnas - ca not wait actually hear he's playing love nick x,surprise
"! cloudy day madrid , typical spring day",fun
thank incredible support encouragement-it means much ! ! constantly bless & thankful ! !,sadness
http://twitpic.com/4woj2 - omgssh ang cute ng bby . !,love
kwl . nm msn nd homework . went 2 c hanna montana hte movie yesterday xx happy mayday btw xx,surprise
"didnt mind movie , may im not big fangirl",neutral
drinking tea eating choc chip cookies . going head sleep soon ! night,relief
"feeling sick , probably summer flu",worry
"morning folks ! light tweeting today ( ' hurrah ! ' crowd ! ) ' cos i've busy friday . inside , sunshine .",neutral
"oh , i'm skeptical . think best thing could said circumstances",neutral
f * work . want somebody come ?,hate
: ca not wait see ! week not go fast enough !,happiness
working climb season 2 episode 5 ! !,enthusiasm
got home leave,worry
"would think , ali ! found evan's web : http://w.evanprice.co.uk/index.htm no twitters",neutral
"need come another blog post today . , sleppy !",worry
conference call hp . gave invalid pass code ca not attend,sadness
shut fool . ? dontlike fact keep abandoning,hate
"would done legless stillborn spaniels , no idea . sad , , 20yrs later , strawberries = dead puppies .",worry
yey finally home,relief
i've got great expectations tomorrow gonna awesome ! ! ? http://blip.fm/~5jf53,happiness
like rest us miserable bank holiday.then lol,worry
"omg , tony hawk's motion nintendo ds sucks ass !",hate
blehckk ! cereal yuck taste sour ?,worry
i'm work i'm still sick i'm really pissed sunday !,neutral
another loser : crap . lost game times today day history . lost .. http://tinyurl.com/qa4cdv ( .,worry
little bit good news .,worry
looking forward reading post like ' no bullshit ' writing often learn things,hate
"omg never would believe . ahaha , loved . felt like movie , real ! !",worry
hope able join us future editions,worry
really time . g'night . new song week morning !,fun
"one , 14 months . not think realizes mother's day tomorrow . lol !",love
"good morning ! happy monday , everyone",love
thanks ! check next time i'm target . hour away,neutral
"work early , frustrating work get frustrated work . not much time design today",worry
"3 hours sleep last night , wants crawl ball somewhere sleep 5 hours . work till six",sadness
hope meant ten hour shift ya nasty . poor guy either way http://myloc.me/1zsj,worry
"well , course envelope book need mail small.if fit.what fun would .",worry
"graveyard charged card twice ( one correct total , one random amt ) last night's #atltweet tweetup . check accounts !",worry
ca not find youtube concert versions.help !,worry
thank . could not resist,worry
happy birthday man ! ride wedding i'll see guys soon though . play july 27th !,happiness
heading yale .. grandmother car accident,worry
finally not talking teachers facilitators #edumedia09,neutral
"no email ? kidding , wait filling form . seriously .",fun
oh beg add 3rd nite dublin october . please,worry
seen wolverine ? might want change pic . there's new sheriff town .,worry
mosque mini-golf ! haha tied 1st . looks like yankees not playing tonight i'll play fifa ! ~ zade ~,relief
"tweeple recommend : w.audiomicro.com , http://tr.im/gwoy , http://tr.im/gwpx",neutral
"honey not think kidding moment , feel dedication gorgeous smirky men strong indeed !",love
late last night . oracle 8 4:30,sadness
ugh wish school year would go faster move life,sadness
"haha 2 ask , 2 beautiful ur voices ? curse u super cool beautiful women likely unavailable ! lol",enthusiasm
"lol , i'm sorry !",neutral
"wo recovering running race life yest ! managed 36 mins 44secs , not bad absolutley no trianing",happiness
"aw , that's cute .",love
"surprised not fired announcing whole world body they'd found "" selfish """,sadness
"following ellen , oprah , . ! i'm honored !",love
"want dazzle ,",happiness
thank,neutral
thanks mascara input . appreciated .,happiness
"polaroid film today ? ! hope . green tea = yum . got 8/ 9 appearance "" job "" interview . much cleavage ?",happiness
got 5 new followers yesterday ! yay need 11 til 50,happiness
wish gave one last kiss,worry
wish concept time right . not adjusting well . obvs .,sadness
see hannah klein ! . lookin good today,happiness
"no sabido nada de ti , making bit sad must say !",sadness
rehearsal rob delucca thingy next month . nothing like learning new songs last minute,neutral
i'm bum today,worry
"woohoo 69th ( oh er ) place 1/3 category behind . not bad 1 gear , big wheels , no suspension no training ! !",surprise
oh yea film one fave long time . 1 humma humma ?,happiness
work church,neutral
"camee back bowling , offiacial suck",hate
thanks,love
,sadness
bgt made cry tonight,sadness
going ca not crap anymore :'(,worry
"feeling sick . oh well , reckon people bus cursed . anyways , nighty night ! !",sadness
oh poor thing hope easily sorted . ( not expensive ! ),sadness
really want milkshake . no money .,worry
meet - zombie expert believe ..,fun
"hey hey , ur following ur gna relise tweet alot ! ! haha normal person wud im not normal",surprise
parking garage concrete pole 1 - - new odessey 0 .,surprise
that's funny . cute kids .,surprise
without ur tweets feel lost hit something,sadness
no one go see tiesto,sadness
remmber time crisis ? try #iphone,worry
italy greece love italian men hehe ;),happiness
not read details may . sara jayne kid's show ca not exciting .,neutral
131 miles away,sadness
always feel guilty,anger
not sound great http://is.gd/jslb #palmpre,sadness
"not drink enough hangover , tired worked",sadness
rains pours - true ? i'm sorry hate kinda times .,surprise
hate funerals .,neutral
work next door sucking,worry
happy mothers day !,happiness
crap . lost game times today day history . #lostthegame ( blame ),sadness
looking new sms sending solution ? http://promotion.itagg.com get ï ¿ ½6 free sms every itagg !,sadness
wish wit . friend mine r well . weekend i'll working,sadness
let right one ? aparently drag hell also horrible cat nastiness,relief
whoa rad ! coffee makes stay night,worry
hate sweetie bad day http://tinyurl.com/lr22dj,sadness
saw thirst korean movie made chan-wook park . movie not hard good,love
watched ! liked,happiness
http://pic.im/4d8 horten moss kï ¿ ½,neutral
welcome dk #jaoo,neutral
seems like win win situation,love
aww that's cute,love
lol hehehe ok ! well hope u njoy night tonight ok ! ! need give jim hand shopiing,neutral
song overplayed hate not care right cuz wanted listen ? http://blip.fm/~5z6n5,hate
back home.had great day http://plurk.com/p/svkc8,happiness
"getting back online , . shifting locations !",fun
discover whole new beautiful,love
frustrated ! i'm stuck home without transportation global god conference ! ahh,worry
i'm glad inside . take good care . event rising sun ? bad filling ill might see,worry
http://twitpic.com/66l83 - really miss .,worry
people england watch one thankyou,love
not .,sadness
"no , . seems cruel condition",worry
"wow ! ! really pretty talented lady , impressed",happiness
"lol simpsons s20e19 : "" first day new school , lisa : fun ! bart : not ! """,happiness
miss smile,sadness
we've never heard anyone say like anything monday mornings ! must early cup coffee two,neutral
oh wow ouch .,surprise
not united kingdom,neutral
everythings messed ! life sucks !,sadness
"@ mgm grand , mraz stage ! no doubling back opener . lots old memories flooding back",fun
hey pinky ordered stuff site gave . got yesterday mail pretty thanks,happiness
gave mommy mother's day present . tickets aerosmith ( favorite band everr . ) yay good reaction .,love
yucky ! time bring vaccuum go war . house always spider reason . not cool .,worry
"http://twitpic.com/4wsjr - leisure bay beach ( see pic . not uploaded last time , gr ! )",hate
"lol , gotta share",happiness
stuck finger throat bunch bumps tongue & throat .,worry
heard & away . miss look forward tweeting return .,worry
"? . thx ur msg , awesome ! luv new single ! xoxo http://tr.im/kpdw",love
tummy hurts,worry
hmï ¿ ½being home not * * great http://u.nu/8m68,neutral
see box type submit nothing happens . ive turned pop thingy,worry
": doc said bones look "" fine enough . "" also see rhumatologist . i'm old lady",sadness
rompes mis ilusiones con lo de thrasher haha,happiness
heyyhoo ! heyhey,fun
ok shopping far fun ~ unpacking bags,sadness
nobody write ? !,sadness
wish sun lollies get addicted flavour ?,neutral
"classic , word roll",neutral
"cant believes already monday , weekend went fast , keeping fingers crossed",worry
damn . stephane not even feel sorry . work,sadness
one goes jimmy fallon justin timberlake.doin ' gibb bros show snl ? http://blip.fm/~5z1vd,happiness
looks like might rain,neutral
full .. not even eaten meal yet,neutral
ye wassup ?,neutral
waiting wake . hazin sad,worry
i'm class right 1 week school .,neutral
bloody sunburned,worry
aw b day ? ! ? ! ? ! ah party ! lol invite,love
"ca not believe wait till october see "" ! "" americans get see weekend .",surprise
"j , sorry bad night , hopefully workout updates gave little humor night ..",worry
laughed loud bus reading statement ethics . people moved away . .,neutral
taxi q pelangi super long .. i'm getting headaches hot-cold transition,hate
love printer decided print blacks marbled - 1hr interview new work morning .,worry
"bbq's gone well ! weather stayed good right bonus . bed , training morning 06:30 work",happiness
"movie looks cute , funny . never get go movies .",love
i've mastered spongebob,relief
oh really hopefully good one . trying get attention thats,love
love joan rivers says family first .,love
spending quality time family ! god knows need right .,love
"unfortunately know would like - avoiding ,",worry
nothing @ wk go home . go look bathing suits bah humbug lol,empty
"hahahaha ! not know said , sheit ! not get ca not picture . bwah",worry
clay aiken ? get autograph !,sadness
theme tune ? robin i'm batman !,happiness
not think i'll ever one,sadness
lets chat,neutral
pho broth concentrated mix pork beef bones.so think missed point .,surprise
getting ready day . hope work goes good !,happiness
teeth eye hurt someone make feel better,worry
zs.nagy presents http://w.nordugrid.org/manuals.html,worry
hahah ! sadly no current activity though room,worry
today boring.harry potter ftw,boredom
cancel subscriptions today nzz economist office #costsavings luckily also online versions,surprise
ive haha,happiness
"fab day placement , working weekend .",sadness
nice day i'm gonna stuck inside night,surprise
stupid wireless ! !,hate
epic day / night . disappointing loss #canucks watching star trek made much better live long & prosper friends . night \ \ / / - _ - \ \ / /,worry
"sorry , found members preview sold awhile . opens noon general public",worry
everyone saying supposed nude pics matt striker ? hope doesn''t get trouble,worry
rain outside motivates sleep .,relief
thank huge response w / blessings & congratulations us anna . we're indeed family church love much,worry
mii shit list.permanent mii dude,sadness
"not part , unfortunately .",worry
ooh snazzed profile summery colors,fun
horrific fight school glad everyone ok friday .,worry
"planning surviving financial status quitting job , gotta find new job within 4 months",worry
hips wide rock mario kart shorts bone structure 12 year old boy ?,sadness
good time ! ! sadly means i'm probably gonna rain,sadness
"lara , thank much 4 #ff recommend !",happiness
good hear ! time weekend . i'll working though,relief
"good morning , sir",neutral
one day . week 60hrs compensate,neutral
not hide smiles - http://robo.to/oneflipsta,neutral
fun chel's nicole cried watching benjamin button exciting night must say,happiness
following - one favourite actors !,happiness
going leeds,neutral
"turn back time , make not hurt knee bad .. :'( come mine never ignored ? ?",neutral
sitting awe price renew laptops warranty doubled matter weeks,neutral
3 computers going . ie 7 xp ie 8 vista still no shows !,empty
i'm 100 followers gosh darn . good mood atm . might bbq later . heat wave <3,happiness
"great reason ! ! : "" i'll : "" trying find excuse go la 5/22 show . ? http://blip.fm/~5z0dc",relief
u lot bad thing r gonna finals next week,sadness
sucks ! thundering . i'm getting ready shut .,sadness
one favorite ever ! best ! ! no doubt ! glad like ! xoxo,love
feeling undervalued neglected . not even sunshine pulling lul .,worry
love 2 ? x,love
"wanna picture u , hotel security not allow sad , not even know i'm gonna see u",worry
great game ! woohoo game 6.the final game ?,neutral
confuzzled,anger
ha ! nice try . outright deny accusations . good luck .,love
lossing power house alone ? not fuccking cool . party cakss !,happiness
"curse , igloo dwellers ! !",sadness
"yeah , i've got issue - signed no confirmation email",empty
"well , maybe always head cnt . sure save !",neutral
"rt / westcoastgal 88 @mawmaw88 - facial hair , need shave [ jr jj ]",surprise
looking self . right back .,worry
im not happy,empty
waiting cue kenny,enthusiasm
not hilarious ? hope saw crosby douche shirt picked wore bc .,happiness
"dislocating thumb = painful dislocating toe . reminded today ( thankfully , toe ) . still feels weird",worry
cheese onion ! vinegar taste weird crisps ! england's got loads weird crisps flavorus lol .. like ? x,worry
looking forward new week presentation book store dillingen today interesting sales seminars,neutral
lets leave nervousness tomorrow !,relief
e ah ! ghost shell ï ¿ ½ meu anime favorito . assistiu ?,neutral
"jizzle need u hit , ugghh i'm sick damn phone ! like seriously !",hate
"sorry missed . saw across way , busy taking pix-abt 4:15 came meet u-but u gone",sadness
today friday : really hope read messages reply soon . could not reach phone go work .,worry
weather making gloomy,worry
today good day take lots naps,love
"gay culture increasing india , govt make new laws wat charges boy tease boy nd wat boy rapes boy",worry
go log myspace page .,neutral
"surely guessed , arbiter no judith .",worry
"yeehah , quality",enthusiasm
"damn , need replace macbook display . chf 670 work hardware - almost half mb price",hate
watching hg-tv.and cute carpenter guy woo hoo !,love
"need play something mary poppins , everyone knows that's rooms get tidy",worry
like first broadcast,love
"no , i'm not love . i'm developing crush . small one . heehee . second one . shaddup .",worry
